2025-12-11T18:57:17.364184,ff,rt2,ep1,1.999,0.819
2025-12-11T18:57:17.974344,ff,ep1,rt2,2.003,0.422
2025-12-11T18:57:20.364805,ff,rt2,ep1,2.000,0.804
2025-12-11T18:57:20.975932,ff,ep1,rt2,3.007,0.475
2025-12-11T18:57:23.365001,ff,rt2,ep1,1.991,0.790
2025-12-11T18:57:23.973243,ff,ep1,rt2,1.985,0.468
2025-12-11T18:57:26.365423,ff,rt2,ep1,2.997,0.792
2025-12-11T18:57:26.977750,ff,ep1,rt2,6.001,0.890
2025-12-11T18:58:32.647499,rr,nik,jok,1.993,0.000
2025-12-11T18:58:33.005705,rr,jok,nik,1.999,0.000
2025-12-11T18:58:35.646936,rr,nik,jok,1.981,0.000
2025-12-11T18:58:36.004086,rr,jok,nik,1.003,0.000
2025-12-11T18:58:38.646930,rr,nik,jok,1.999,0.009
2025-12-11T18:58:39.004135,rr,jok,nik,1.515,0.498
2025-12-11T18:58:41.645185,rr,nik,jok,1.979,0.010
2025-12-11T18:58:42.004403,rr,jok,nik,1.487,0.407
2025-12-11T18:58:44.645614,rr,nik,jok,1.991,0.008
2025-12-11T18:58:45.005217,rr,jok,nik,2.001,0.417
2025-12-11T18:58:47.645788,rr,nik,jok,1.987,0.008
2025-12-11T18:58:48.005400,rr,jok,nik,1.979,0.404
2025-12-11T18:58:50.647024,rr,nik,jok,1.982,0.007
2025-12-11T18:58:51.004776,rr,jok,nik,1.984,0.388
2025-12-11T19:17:36.764026,ew,reer,tr,1.514,0.000
2025-12-11T19:17:38.943113,ew,tr,reer,1.001,0.000
2025-12-11T19:17:39.755542,ew,reer,tr,2.519,0.000
2025-12-11T19:17:41.942804,ew,tr,reer,2.002,0.000
2025-12-11T19:17:42.755326,ew,reer,tr,1.513,0.580
2025-12-11T19:17:44.942657,ew,tr,reer,2.000,0.577
2025-12-11T19:17:45.755241,ew,reer,tr,2.015,0.481
2025-12-11T19:17:47.942827,ew,tr,reer,2.001,0.500
2025-12-11T19:17:48.754858,ew,reer,tr,2.007,0.420
2025-12-11T19:17:50.942799,ew,tr,reer,2.003,0.447
2025-12-11T19:17:51.755348,ew,reer,tr,2.011,0.378
2025-12-11T19:17:53.942737,ew,tr,reer,2.002,0.408
2025-12-11T19:17:54.754287,ew,reer,tr,1.008,0.490
2025-12-11T19:17:56.942868,ew,tr,reer,2.001,0.378
2025-12-11T19:18:51.303252,dd,uio,ewq,2.003,0.000
2025-12-11T19:18:51.678959,dd,ewq,uio,2.002,0.000
2025-12-11T19:18:54.301069,dd,uio,ewq,1.003,0.000
2025-12-11T19:18:54.676741,dd,ewq,uio,1.008,0.000
2025-12-11T19:18:57.301674,dd,uio,ewq,2.001,0.577
2025-12-11T19:18:57.676861,dd,ewq,uio,2.006,0.575
2025-12-11T19:19:00.301726,dd,uio,ewq,2.002,0.500
2025-12-11T19:19:00.676077,dd,ewq,uio,1.000,0.577
2025-12-11T19:19:03.301080,dd,uio,ewq,1.002,0.548
2025-12-11T19:19:03.676979,dd,ewq,uio,2.006,0.548
2025-12-11T19:19:06.301979,dd,uio,ewq,2.003,0.516
2025-12-11T19:19:06.675405,dd,ewq,uio,1.007,0.548
2025-12-11T19:19:09.302530,dd,uio,ewq,1.001,0.535
2025-12-11T19:19:09.676376,dd,ewq,uio,2.004,0.534
2025-12-11T19:19:12.302806,dd,uio,ewq,2.512,0.596
2025-12-11T19:19:12.676706,dd,ewq,uio,1.007,0.534
2025-12-11T19:19:15.302506,dd,uio,ewq,1.000,0.603
2025-12-11T19:19:15.676677,dd,ewq,uio,2.009,0.527
2025-12-11T19:19:18.301722,dd,uio,ewq,2.005,0.582
2025-12-11T19:19:18.676491,dd,ewq,uio,2.007,0.517
2025-12-11T19:19:21.302583,dd,uio,ewq,2.509,0.609
2025-12-11T19:19:21.676861,dd,ewq,uio,1.009,0.522
2025-12-11T19:19:24.301901,dd,uio,ewq,2.002,0.586
2025-12-11T19:19:24.677614,dd,ewq,uio,3.008,0.652
2025-12-11T19:19:27.301013,dd,uio,ewq,1.003,0.599
2025-12-11T19:19:27.676770,dd,ewq,uio,2.008,0.631
2025-12-11T19:19:30.301414,dd,uio,ewq,2.001,0.581
2025-12-11T19:19:30.676088,dd,ewq,uio,1.508,0.608
2025-12-11T19:19:33.302449,dd,uio,ewq,2.510,0.596
2025-12-11T19:19:33.676591,dd,ewq,uio,2.006,0.592
2025-12-11T19:19:36.301403,dd,uio,ewq,2.003,0.579
2025-12-11T19:19:36.676586,dd,ewq,uio,1.008,0.598
2025-12-11T19:19:39.301521,dd,uio,ewq,2.002,0.563
2025-12-11T19:19:39.677173,dd,ewq,uio,1.001,0.601
2025-12-11T19:19:42.301485,dd,uio,ewq,2.000,0.548
2025-12-11T19:19:42.676652,dd,ewq,uio,1.006,0.601
2025-12-11T19:19:45.302580,dd,uio,ewq,2.511,0.556
2025-12-11T19:19:45.676362,dd,ewq,uio,1.009,0.599
2025-12-11T19:19:48.301438,dd,uio,ewq,2.001,0.543
2025-12-11T19:19:48.677128,dd,ewq,uio,2.000,0.591
2025-12-11T19:19:51.301361,dd,uio,ewq,2.001,0.530
2025-12-11T19:19:51.676590,dd,ewq,uio,2.006,0.584
2025-12-11T19:19:54.307673,dd,uio,ewq,7.526,1.314
2025-12-11T19:19:54.677312,dd,ewq,uio,1.003,0.584
2025-12-11T19:19:57.304732,dd,uio,ewq,2.518,1.286
2025-12-11T19:19:57.676411,dd,ewq,uio,2.008,0.577
2025-12-11T19:20:00.302404,dd,uio,ewq,1.003,1.279
2025-12-11T19:20:00.676601,dd,ewq,uio,2.010,0.571
2025-12-11T19:20:03.301375,dd,uio,ewq,2.002,1.252
2025-12-11T19:20:03.676544,dd,ewq,uio,2.006,0.565
2025-12-11T19:20:06.302563,dd,uio,ewq,2.518,1.230
2025-12-11T19:20:06.676248,dd,ewq,uio,0.998,0.567
2026-01-26T13:24:15.715075,Dwmatio1,Giorgos,Giannhs,1.997,0.000
2026-01-26T13:24:18.056495,Dwmatio1,Giannhs,Giorgos,2.011,0.000
2026-01-26T13:24:18.712734,Dwmatio1,Giorgos,Giannhs,2.002,0.000
2026-01-26T13:24:21.055941,Dwmatio1,Giannhs,Giorgos,2.155,0.000
2026-01-26T13:24:21.711644,Dwmatio1,Giorgos,Giannhs,1.998,0.003
2026-01-26T13:24:24.055654,Dwmatio1,Giannhs,Giorgos,2.052,0.074
2026-01-26T13:24:24.711829,Dwmatio1,Giorgos,Giannhs,1.977,0.011
2026-01-26T13:24:27.055525,Dwmatio1,Giannhs,Giorgos,2.010,0.068
2026-01-26T13:24:27.711396,Dwmatio1,Giorgos,Giannhs,2.016,0.014
2026-01-26T13:24:30.056683,Dwmatio1,Giannhs,Giorgos,3.022,0.436
2026-01-26T13:24:30.710949,Dwmatio1,Giorgos,Giannhs,1.966,0.018
2026-01-26T13:24:33.057154,Dwmatio1,Giannhs,Giorgos,3.275,0.572
2026-01-26T13:24:33.711773,Dwmatio1,Giorgos,Giannhs,1.966,0.019
2026-01-26T13:24:36.055779,Dwmatio1,Giannhs,Giorgos,2.065,0.539
2026-01-26T13:24:36.712406,Dwmatio1,Giorgos,Giannhs,3.002,0.359
2026-01-26T13:24:39.056206,Dwmatio1,Giannhs,Giorgos,2.361,0.499
2026-01-26T13:24:39.711828,Dwmatio1,Giorgos,Giannhs,3.001,0.447
2026-01-26T13:24:42.055390,Dwmatio1,Giannhs,Giorgos,1.000,0.653
2026-01-26T13:24:42.712104,Dwmatio1,Giorgos,Giannhs,2.846,0.466
2026-01-26T13:24:45.055945,Dwmatio1,Giannhs,Giorgos,2.152,0.616
2026-01-26T13:24:45.711736,Dwmatio1,Giorgos,Giannhs,1.842,0.461
2026-01-26T13:24:48.056558,Dwmatio1,Giannhs,Giorgos,3.015,0.633
2026-01-26T13:24:48.711477,Dwmatio1,Giorgos,Giannhs,2.616,0.453
2026-01-26T13:24:51.055854,Dwmatio1,Giannhs,Giorgos,2.073,0.606
2026-01-26T13:24:51.712745,Dwmatio1,Giorgos,Giannhs,2.996,0.479
2026-01-26T13:24:54.055447,Dwmatio1,Giannhs,Giorgos,2.011,0.585
2026-01-26T13:24:54.712071,Dwmatio1,Giorgos,Giannhs,1.986,0.469
2026-01-26T13:24:57.055395,Dwmatio1,Giannhs,Giorgos,2.008,0.565
2026-01-26T13:24:57.712728,Dwmatio1,Giorgos,Giannhs,1.995,0.458
2026-01-26T13:25:00.055998,Dwmatio1,Giannhs,Giorgos,2.220,0.545
2026-01-26T13:25:00.711910,Dwmatio1,Giorgos,Giannhs,2.082,0.446
2026-01-26T13:25:03.055993,Dwmatio1,Giannhs,Giorgos,2.223,0.526
2026-01-26T13:25:03.712501,Dwmatio1,Giorgos,Giannhs,1.999,0.436
2026-01-26T13:25:06.055437,Dwmatio1,Giannhs,Giorgos,2.018,0.512
2026-01-26T13:25:06.711996,Dwmatio1,Giorgos,Giannhs,2.952,0.454
